target	date	time	rank	title	contents	urls
04	2020-02-01	00:19:18	01	중국 "한국이 돕고있다"..신종코로나 기부에 '감사 인사'(종합)	(베이징=연합뉴스) 김진방 특파원 = 중국 전역이 신종 코로나바이러스 감염증(신종 코로나)으로 몸살을 앓는 가운데 한국기업들이 신종 코로나 피해 복구와 방역을 위..	http://v.media.daum.net/v/20200131213842717
04	2020-02-01	00:19:18	02	[단독]수송 동원해놓고 자가격리?..경찰 "후회막급"	공항부터 교민들을 격리시설까지 태워온 버스 운전자들은 경찰들입니다. 그런데, 이 경찰들이 뿔이 났습니다. 두 시간 넘게 밀폐된 버스 속에서 우한 교민과 함께 있었..	http://v.media.daum.net/v/20200131201253467
04	2020-02-01	00:19:18	03	독방 쓰고 식사도 방에서..교민이 올린 '격리시설 생활'	아산에 격리된 한 교민이 소셜미디어에 올린 사진입니다. 두루마리 화장지와 칫솔, 속옷부터 세탁비누, 목장갑, 색연필도 눈에 띕니다. 지인들은 건강을 기원하는 답글..	http://v.media.daum.net/v/20200131204547996
04	2020-02-01	00:19:18	04	굉음과 함께 파편 사방으로.."예비 아빠도 숨져"	[뉴스데스크] ◀ 앵커 ▶ 오늘 경기도 양주의 한 가죽 공장에서 대형 폭발 사고가 발생해 두 명이 숨지고 여덟 명이 다쳤습니다. 보일러가 폭발 하면서 수 킬로미터..	http://v.media.daum.net/v/20200131201915597
04	2020-02-01	00:19:18	05	"6번환자 딸 음성 아닌 검사중"..결과 따라 아이들 위험	[서울=뉴시스] 구무서 기자 = 당초 신종 코로나바이러스 감염증(우한 폐렴) 검사 결과 '음성' 판정으로 알려졌던 6번 확진자의 딸이 음성이 아닌 검사 결과를 기..	http://v.media.daum.net/v/20200131202447692
04	2020-02-01	00:19:18	06	8번째 확진 군산 60대 1차 음성 판정, 마트·식당 활보로 이어져	(전주=연합뉴스) 최영수 임채두 기자 = 신종 코로나바이러스 감염증(신종코로나) 8번째 확진 환자가 된 군산의 62세 여성이 1차 검사에서 음성 판정을 받고 격리..	http://v.media.daum.net/v/20200131203139801
04	2020-02-01	00:19:18	07	'증상 없어서 비행기 탔는데' 우한 교민 18명 왜 증상자 됐나	(서울=연합뉴스) 김잔디 김예나 기자 = 31일 귀국한 중국 우한 교민 368명 중 일부가 의심 증상으로 병원으로 이송되면서 당초 중국에서 '무증상자'로 분류됐던..	http://v.media.daum.net/v/20200131192620715
04	2020-02-01	00:19:18	08	여전히 '우한폐렴 왜 안돼'냐는 일부 언론	대다수 언론 "코로나 바이러스로 쓰겠다" 발표하는 와중에도 꿋꿋하게 '우한 폐렴' 고집하는 일부 언론들 [미디어오늘 ] 13일 세계보건기구(WHO)가 중국 우한에..	http://v.media.daum.net/v/20200131202050622
04	2020-02-01	00:19:18	09	국내 첫 '3차 감염' 발생..확진자 11명으로 증가	[뉴스데스크] ◀ 앵커 ▶ 여러분, 안녕하십니까. 어제 이 시간 보도해 드린 국내 신종 코로나 확진 환자는 6명이었습니다. 그로부터 하루 사이 5명이 추가돼 11..	http://v.media.daum.net/v/20200131193104793
04	2020-02-01	00:19:18	10	신종코로나 첫 확진자 발생한 이탈리아 국가비상사태 선포	(로마=연합뉴스) 전성훈 특파원 = 이탈리아 정부가 신종 코로나바이러스(2019-nCoV) 확산 사태와 관련해 31일(현지시간) 국가 비상사태를 선포했다. 이탈리..	http://v.media.daum.net/v/20200131214226762
04	2020-02-01	00:19:18	11	도경완 "공사다망 장윤정 회장님, 아침에 얼굴만 봐도 감사"	[뉴스엔 이보라 기자] 도경완 아나운서가 "아침에 장윤정 얼굴만 봐도 감사하다"고 말해 '편스토랑' 패널들의 짠내를 자아냈다. 1월 31일 방송한 KBS 2TV ..	http://v.media.daum.net/v/20200131224902386
04	2020-02-01	00:19:18	12	김지현 "결혼과 동시 두 아들 생겨, 둘째 1년 전부터 함께 살아"	[뉴스엔 최승혜 기자] 룰라 김지현이 두 아들을 소개했다. 1월 31일 방송된 MBC ‘공부가 머니?’에서는 룰라 김지현이 중학교 3학년에 올라가는 둘째 아들 홍..	http://v.media.daum.net/v/20200131220640035
